,feature name,feature value,min,1q,median,3q,max,mean,sd,n (nearest 5),kfold
226,stroke_severity_arrival,37.0,-20.955951713161777,-15.73237828230951,-12.74214765986195,-10.38999522351427,62.937588740136704,-9.155163596545341,14.623257000766413,55,3
227,stroke_severity_arrival,38.0,-20.339805432809516,-16.421597884463846,-14.915056027548854,-12.55651279629441,26.31724946720642,-12.688152054296294,7.178771727032422,55,3
228,stroke_severity_arrival,39.0,-18.96695726971724,-15.17102142045449,-13.622953371058394,-10.448520123561611,89.69689337251242,-7.069687111891557,21.997467540096583,20,3
229,stroke_severity_arrival,40.0,-33.57039690895821,-19.181779801504454,-17.905825840317412,-15.372625706570979,17.683328145416453,-16.152721062972567,7.056875346743751,60,3
230,stroke_severity_arrival,41.0,-9.79735128954868,-7.157732658996902,-3.844046314001316,8.484738539018363,27.620433066114785,1.9309148861229382,11.876047428784627,15,3
231,stroke_severity_arrival,42.0,-19.86772429438308,-12.59625289258256,-10.64874261545483,-5.542261545326328,28.72689349567052,-7.59665114578365,9.132009269976212,90,3
232,prior_disability,0.0,-12.243724549338221,-2.848697454207577,-2.14166525013512,-0.8268622726830653,10.346673034061677,-1.6635528446305683,1.83376372900084,39055,3
233,prior_disability,1.0,-11.263470309048426,-0.534426161305164,0.02758103497326374,0.6204401524178684,13.498828885005787,0.0559806957647488,0.9223068294067844,13755,3
234,prior_disability,2.0,-18.033048153922426,2.5258744697616202,3.313203829701524,3.996771189289866,10.423965940950438,3.169688517541025,1.2366766009634524,8800,3
235,prior_disability,3.0,-12.735151169041638,1.2543507221504115,4.17784478941816,6.633328392959083,26.960390650620685,3.965607482396126,3.1529024171419,9720,3
236,prior_disability,4.0,-22.00190241018543,-2.764320639600046,0.2663781635975465,4.352159134605899,33.58169058893341,1.0647307327232007,4.535388716951735,4855,3
237,prior_disability,5.0,-22.05216947628418,-8.395068576585619,-6.113903792260681,-1.6090332605305595,43.5197932249913,-4.599413123220734,5.459552654222426,1195,3
238,age,0-29,-21.196494287699462,-3.7689980950963218,-1.3169176392117514,4.196434464117047,37.43925712922355,0.9861358788404071,9.111202731242948,330,3
239,age,30-59,-16.458575032833032,-2.7889223901683,-1.7347435291763396,-0.23123197025444825,68.87420969795669,-0.5315612400206406,4.843717392776225,11730,3
240,age,60+,-18.357212944466156,-1.2664925166312606,0.267622588891536,1.8320769356982782,30.845651348559187,0.07470705436550705,2.826684972957411,65320,3
241,precise_onset_known,0.0,-4.301666271933354,0.6422079950710758,0.7488946536974982,0.8765175479371101,7.677619793702616,0.7681500172851441,0.30188694090962104,52380,3
242,precise_onset_known,1.0,-19.095050310776568,-2.2357403129618616,-1.8609618602879345,-1.5170758464187384,11.47166217226535,-1.9043590502436791,0.9709779249016993,25005,3
243,diabetes,0.0,-9.95467613383429,-0.8189507465390489,-0.6442778033134527,-0.408372380102519,3.6529311969410627,-0.634808579495461,0.484924889318752,59625,3
244,diabetes,1.0,-15.895512875649146,1.7017857173271478,2.3529601142695173,2.869655555647914,29.033891750257464,2.2551899813879546,1.2992368849326543,17760,3
245,IMD_2019_QUINTILES,1.0,-11.848392546437681,0.3005905324476771,0.7090846790652722,1.0648294697911478,15.327556894849986,0.6426698189388643,1.0098497775344795,15640,3
246,IMD_2019_QUINTILES,2.0,-12.797624615128152,-0.06731334711890667,0.17333113771863282,0.4167561869486235,12.179381424465682,0.17347694171853095,0.6753733440555313,15380,3
247,IMD_2019_QUINTILES,3.0,-12.37833048939472,-0.19806641733273864,-0.032906248397193846,0.13151323794154451,6.65422914925497,-0.03510386357436865,0.4978184921704359,15785,3
248,IMD_2019_QUINTILES,4.0,-10.062547696994152,-0.5434588515339419,-0.32098371170461176,-0.10933265749132261,10.360691701187752,-0.2944573235035622,0.6023393898822006,15815,3
249,IMD_2019_QUINTILES,5.0,-9.617185562893283,-0.4935196921834722,-0.1682924974267371,0.19381672664079816,15.867419649809598,-0.12615078224818488,0.8731427358709355,14760,3
250,any_afib_diagnosis,0.0,-13.185519126486033,-0.3309265556745231,-0.21690088185481726,-0.07712695275433362,3.8734748812019824,-0.21602813364051218,0.3635891815487737,58705,3
251,any_afib_diagnosis,1.0,-11.922054809415712,0.48028056735056457,1.1137631818553202,1.5816440703114494,15.083370004445314,1.0430668905337583,0.9547324621268123,18680,3
252,stroke_severity_arrival,0.0,-19.289658461492508,-10.896571420431137,-9.835770908030682,-7.476413544809912,12.966065987036563,-9.001216290934114,2.8336406498208793,7440,4
253,stroke_severity_arrival,1.0,-19.79446922351839,-14.31136681165779,-13.182764760075079,-11.42808755207734,8.221354896994308,-12.542430457687221,2.4726167781093205,7505,4
254,stroke_severity_arrival,2.0,-22.985403993134387,-12.48708096207818,-11.231197688295506,-9.356563200292875,-1.1788706289138644,-10.706813974559585,2.3727858678842035,9505,4
255,stroke_severity_arrival,3.0,-19.088563740877433,-10.469849307322875,-9.153053689977387,-7.718059540747199,-0.6765045037213713,-8.944947742880197,2.169634733649934,8240,4
256,stroke_severity_arrival,4.0,-15.01782329622889,-7.134533295423025,-5.6068715168698695,-3.5569415807910265,8.808029437034856,-5.300923733390655,2.3967795091046358,6490,4
257,stroke_severity_arrival,5.0,-10.767803116745782,-4.791493229648913,-3.2555353901546917,-1.4601686281105504,3.4715048695297446,-3.178982075945431,2.1321975007131257,5235,4
258,stroke_severity_arrival,6.0,-15.595046563313808,-2.1993996957549826,-0.14297149135847576,0.9217562402156181,3.99387742693536,-0.6656698270661684,2.046587507792487,4310,4
259,stroke_severity_arrival,7.0,-9.369065992734395,1.3259681764175184,2.863617783181835,3.8181880517536775,11.916440986280795,2.376840362543015,1.9866237343951585,3185,4
260,stroke_severity_arrival,8.0,-6.602778795687482,3.8283204465912424,5.212567550424719,6.240275900430424,15.941001971950755,4.8702723824502065,1.8918285555054768,2745,4
261,stroke_severity_arrival,9.0,-4.4394570025429125,5.4308562405896375,6.934086622034665,8.571423554685898,14.740913660279475,6.917794525290501,2.0897405674338874,2160,4
262,stroke_severity_arrival,10.0,-7.623542663473636,7.261295846473659,8.787692690996918,10.640291056078276,20.229331228134686,8.813682588730806,2.332195367356249,1920,4
263,stroke_severity_arrival,11.0,-8.17110177212162,8.00690289712744,10.047364835934713,12.055998667399399,25.61057765150559,9.910744920063467,2.8923258450014866,1645,4
264,stroke_severity_arrival,12.0,-9.400659926123916,8.692953552386026,11.80366781865363,14.396021523929667,29.055407454096713,11.51337861014966,3.744000129261007,1450,4
265,stroke_severity_arrival,13.0,-0.2872259426402161,9.457763173191196,13.028567425899091,16.138350656201364,25.76824671552633,12.964057342644203,4.090669928595282,1270,4
266,stroke_severity_arrival,14.0,-7.431709310472943,10.226320535342674,14.788585201797542,18.24897294753231,44.420858042542825,14.642616983494083,5.4723391722205434,1215,4
267,stroke_severity_arrival,15.0,-8.637130736415275,9.858583679229486,14.421060706557181,17.825912456545048,35.43762683948502,14.3075753410544,5.332631748380856,1155,4
268,stroke_severity_arrival,16.0,-14.073471227842383,10.980568540970562,15.96578933248762,19.694470048820367,43.88477366327774,15.743701112757446,5.9903839594845705,1125,4
269,stroke_severity_arrival,17.0,-14.30052786990651,8.538165437943535,13.770984210639726,18.05538554861443,47.73042254176922,13.843860709867265,6.296560206274457,1165,4
270,stroke_severity_arrival,18.0,-1.8548874635866377,9.603690181600395,15.04317899121379,19.5841158564738,37.328938963059336,15.072269192781961,6.683160660988808,1100,4
271,stroke_severity_arrival,19.0,0.40760024507297204,8.852092341070529,14.234836591152707,18.63830233806395,38.26879523016978,14.305781103778394,6.784634255081123,1060,4
272,stroke_severity_arrival,20.0,-6.65477430480998,6.8446947389794515,12.713192704718093,17.69002018376079,49.6623715282511,13.400464597415636,8.151980507710979,990,4
273,stroke_severity_arrival,21.0,-3.769517890337156,4.663632001958322,10.736436207254883,16.812728928648866,52.25207280078437,11.749737253064778,8.83973427827972,915,4
274,stroke_severity_arrival,22.0,-14.293973930696957,5.894769838621723,12.656778347916843,18.61020705949748,96.4406288533099,13.522256822113487,9.688255434149537,830,4
275,stroke_severity_arrival,23.0,-5.183145624822937,1.812071900095325,8.756088897850713,14.995455536207446,60.08707752247807,9.904293685327989,9.769617926839638,775,4
276,stroke_severity_arrival,24.0,-6.53534110249253,-0.43257133706705647,5.176165950731375,11.361681331200526,46.44648697035736,6.490487935138525,8.024129109680585,665,4
277,stroke_severity_arrival,25.0,-5.290268460891675,0.11665542942486354,4.714264485147724,10.972819243498234,56.288199772461084,6.658581850906049,8.563732837934236,620,4
278,stroke_severity_arrival,26.0,-8.55862003397895,-3.0756751143647123,1.8034991263330449,8.775426981265918,50.35264090635814,3.940094393470669,8.781630953299498,525,4
279,stroke_severity_arrival,27.0,-10.131768530866248,-4.676686565908022,-0.4973339092195965,6.218466261411668,42.32987563067116,2.1288291578241263,8.857468221858486,445,4
280,stroke_severity_arrival,28.0,-11.451172236872372,-7.189387757881341,-4.135453131239629,2.8589062350253514,40.45442730270792,-1.2316967058862742,7.97937094585893,345,4
281,stroke_severity_arrival,29.0,-12.157886845136527,-7.459008565409603,-5.715537812688853,-1.333891880729352,29.771611985219643,-3.0204531894001367,7.371134672978193,270,4
282,stroke_severity_arrival,30.0,-14.783677213964983,-9.985278956674591,-7.832950575447466,-4.836737587408279,32.37210786118172,-6.06705469225657,6.922501501605682,230,4
283,stroke_severity_arrival,31.0,-15.427489356932929,-11.219348269754555,-9.635517291140859,-7.417799703720957,29.998188123223372,-7.836677870986351,6.754637315826061,155,4
284,stroke_severity_arrival,32.0,-17.492795028020627,-12.277734064513789,-9.772377477335976,-3.981873242863803,59.66729084784165,-6.594550591755023,10.068800803932499,130,4
285,stroke_severity_arrival,33.0,-18.832062588771805,-15.99797284146538,-14.460792213927489,-10.32287695237028,29.432420970816164,-11.801419238044355,7.5788098772805865,80,4
286,stroke_severity_arrival,34.0,-17.1285205699387,-15.649379722241866,-11.761337102887047,-7.178865065311547,34.51459099664819,-9.419360993666963,8.85265997891034,90,4
287,stroke_severity_arrival,35.0,-18.983401646902784,-16.165630983169684,-14.713524055309826,-11.330441581325577,6.177944173817523,-12.664126411472399,5.444620494759871,65,4
288,stroke_severity_arrival,36.0,-23.2656575604924,-17.347185603416584,-16.066458627146204,-13.186968070850707,6.6711183947930115,-14.389083942132457,5.38797001482505,50,4
289,stroke_severity_arrival,37.0,-19.547916991366073,-17.64412175985053,-15.819738349472173,-10.445383395657409,18.200435515544378,-12.549460491446489,7.832258023267874,35,4
290,stroke_severity_arrival,38.0,-20.9734227351821,-18.237638210750447,-15.560283285122132,-12.827340379667003,43.22368366615381,-12.409039995093908,13.046950389649124,50,4
291,stroke_severity_arrival,39.0,-22.134009804674424,-18.982884799181775,-17.005622210979926,-14.459765746514313,20.91182482736651,-13.82816881944623,10.28347053566238,25,4
292,stroke_severity_arrival,40.0,-23.475709672580706,-19.48543199355714,-17.84522779632971,-15.761295395801426,21.319894456090406,-15.730073091584693,8.378011311549985,70,4
293,stroke_severity_arrival,41.0,-12.878428905776236,-11.678607511206064,-10.508752339545172,23.720318975201806,55.706522917230615,6.9618953518286055,26.0967494431681,15,4
294,stroke_severity_arrival,42.0,-26.348280651471576,-17.943688938832928,-15.479793540286773,-12.085778938464355,23.295159486676567,-12.370815253904697,9.952229411619003,90,4
295,prior_disability,0.0,-19.788254540734926,-2.4197716630366632,-1.9231545272050425,-0.9128315498383017,17.5698780003353,-1.518617246549521,1.3817252517741132,39150,4
296,prior_disability,1.0,-8.411261535985396,-0.4224338476313278,-0.12066228026058524,0.199827758630272,14.94401979661081,-0.09286742913015197,0.7171724754900884,13640,4
297,prior_disability,2.0,-11.364275128142909,1.866607910322491,2.9823502804292366,3.8604783116653563,26.913975779693573,2.7923454516565345,1.591821376762003,8855,4
298,prior_disability,3.0,-15.293217564495281,-0.03586096388287842,3.3426689483830705,5.920081799188629,22.706295770963187,3.0015747130829316,3.440862509827148,9815,4
299,prior_disability,4.0,-14.91128846146632,-4.343680562558584,-0.9096839300869033,3.633491267753998,32.802213749659714,-0.045534240291723954,5.080393899646231,4680,4
300,prior_disability,5.0,-22.691950203352608,-9.366349168864545,-6.425504192078952,-1.8684842283756007,27.595623950250445,-5.05431422106585,5.714693726715108,1235,4
301,age,0-29,-20.25440409084782,-3.6311776103952433,-1.179843862131238,1.7687921867729164,41.00566331532085,-0.39776258208032894,7.516033661312189,350,4
302,age,30-59,-18.40913835802465,-3.6457801040261986,-2.5584025375777855,-1.0199951322819105,79.73897786972812,-1.3758734953096583,4.945619647160754,11765,4
303,age,60+,-19.02292021668516,-1.6137173612622429,-0.13865952489781194,1.301846506645379,41.657029586266724,-0.24344182363822386,2.6875902324072856,65270,4
304,precise_onset_known,0.0,-6.0133668902143835,0.6910686609707772,0.8641874865256249,1.0830375182442367,16.412660273397343,0.8881357108147414,0.4201502975915085,52465,4
305,precise_onset_known,1.0,-22.98443513330072,-1.9338178866624367,-1.569644980491139,-1.1669432829809374,20.260695663308724,-1.55779327847501,0.814636270068198,24920,4
306,diabetes,0.0,-11.589280922077597,-0.8180418506241404,-0.6691031417902559,-0.5009434436634184,3.693504773583263,-0.6609601529363417,0.42295054737483906,59895,4
307,diabetes,1.0,-15.715301217292435,1.444214141163975,1.9843083772435783,2.4677110523730517,29.65338320079725,1.9331788378926835,1.2440702042836953,17490,4
308,IMD_2019_QUINTILES,1.0,-15.343449185527861,0.2720565506024286,0.7778273507463745,1.1944923180667684,18.13175344086252,0.6401887796416627,1.1132183724924216,15480,4
309,IMD_2019_QUINTILES,2.0,-9.294860737111884,-0.029396334757329896,0.17004547804128378,0.3811018060939386,12.163175216577947,0.16680252138064824,0.6384143622376378,15465,4
310,IMD_2019_QUINTILES,3.0,-8.462491794759408,-0.1305019672072376,-0.0055038124811835586,0.1487652966970927,7.949437650190666,0.021805485880104784,0.4802367726021665,16040,4
311,IMD_2019_QUINTILES,4.0,-6.587251087860205,-0.5573377199401147,-0.3796650277916342,-0.20579043619334697,8.045864490969107,-0.35058316353898133,0.5347677872170633,15565,4
312,IMD_2019_QUINTILES,5.0,-13.662831079638563,-0.9382144367863656,-0.6615490341279656,-0.35269595609046517,17.479636113127928,-0.6218670154404312,0.8671293589652349,14835,4
313,any_afib_diagnosis,0.0,-9.628183776866644,-0.43283077477943155,-0.2898158567026258,-0.09598927748855204,5.459886235147715,-0.2701438152572444,0.4141657467110649,58490,4
314,any_afib_diagnosis,1.0,-12.02678824711591,0.2830735341552645,0.8237590064667165,1.359059413606301,12.915281309429556,0.8006992256510355,0.8697858559933811,18895,4
315,eth5,Asian or Asian British,-5.4477607522718605,0.6995026857953053,1.7134793073195032,2.89973823602777,26.992006377121434,2.2041868163653433,2.7767536715207806,3770,0
316,eth5,"Black, Black British, Caribbean or African",-3.580868030495476,7.102169753136113,8.94087122087367,11.00387318877969,63.46573713589925,9.817382366434433,4.80265503010469,2130,0
317,eth5,Mixed or multiple ethnic groups,-0.9677946288138628,5.3152519749035125,7.233774998348672,9.496203802544624,54.80910115553066,8.22183237557997,5.509509056661692,500,0
318,eth5,Other ethnic group,-4.111990723535419,2.4860074801463634,3.648320566341281,5.061183990687132,22.867969912784176,4.2855472911936925,3.2095060293848863,715,0
319,eth5,White,-1.0392864904738963,0.1629366181557998,0.23108031307347118,0.31516127679497,2.522171711008996,0.2468488740094646,0.14073106452518222,69830,0
320,eth5,Asian or Asian British,-6.222433356009423,0.4420479052467272,1.5837687047384679,2.8954195058718324,25.151413720780983,2.060391880730025,2.696255643313211,3925,1
321,eth5,"Black, Black British, Caribbean or African",-2.583422047905624,6.452551652351395,8.161377735580317,10.10386600760743,66.25175753578543,8.981557497311886,4.5378244749425605,1980,1
322,eth5,Mixed or multiple ethnic groups,-2.305044085662812,3.456284493766725,5.002434760229662,7.507689569648355,34.177050468996164,6.085099937615255,4.488395012699801,490,1
323,eth5,Other ethnic group,-2.4725874201208353,3.3391748673375696,4.417284193299711,6.540503072785214,35.85650698233396,5.569704666557175,4.285338377358542,715,1
324,eth5,White,-1.820615058092517,0.16764095563092268,0.21945114430971444,0.26744481519213875,1.9026824039116037,0.23020837239560352,0.11069388316181143,69845,1
325,eth5,Asian or Asian British,-4.877571955677122,0.08918242659652606,0.9566926029184833,2.1151175826787947,36.1827443626523,1.5454800753935165,2.6490130634748406,3805,2
326,eth5,"Black, Black British, Caribbean or African",0.9107246026745998,7.162691076556221,8.891763675489928,11.173933036758099,66.01539789756526,10.13316388495579,5.4506771367246785,2030,2
327,eth5,Mixed or multiple ethnic groups,-2.3323193473392165,5.203716651932337,6.332353280598763,7.979378255908959,42.88523639459163,7.170644639187655,4.004815051950716,520,2
328,eth5,Other ethnic group,-4.43556639355258,3.22850894568488,4.776336666196585,6.988236966622062,31.635993348178452,5.78158669146279,4.262745369306227,705,2
329,eth5,White,-0.7780171085568145,0.21705504876095802,0.2786033290694468,0.3579514894320164,2.3880826294468718,0.3075513430699486,0.16101708114884614,69890,2
330,eth5,Asian or Asian British,-9.498324876930564,0.32909417055547235,1.4236340537574141,2.9364971280423924,21.974673850191756,2.0799799758170443,3.000288358834216,3785,3
331,eth5,"Black, Black British, Caribbean or African",-3.135429140822962,6.600955377472564,8.329779027905316,10.43872803935781,45.35982633105945,9.270077495306007,4.386665027969259,2085,3
332,eth5,Mixed or multiple ethnic groups,-0.7870278593525291,4.919248519954271,6.4180278731137514,8.926408652639948,81.43184445802122,7.914288721956477,6.404917648891599,525,3
333,eth5,Other ethnic group,-2.3642173760943113,2.6050628924928607,3.8045968330139295,5.900448103402741,31.92717181492597,4.76172974478189,3.4932925903545553,660,3
334,eth5,White,-1.4615451242774724,0.3361472859978676,0.38541830599773674,0.4830453112209216,2.6480171832442285,0.4305648202256711,0.1772982589050271,69985,3
335,eth5,Asian or Asian British,-9.211320240525529,0.5819048473890871,1.6019574024807661,3.0252581639774143,34.680876374235375,2.2985905641642024,3.042069699625792,3855,4
336,eth5,"Black, Black British, Caribbean or African",-2.45226828109473,6.645573289552703,7.972307891696691,9.76377855444327,45.1179666637443,8.957790631554952,4.2887893780381505,2080,4
337,eth5,Mixed or multiple ethnic groups,-2.708006279170513,4.086811061271001,5.870864472731482,8.833399685937911,29.97595159191638,7.091707447586419,4.905241762365618,525,4
338,eth5,Other ethnic group,-3.1193060259707273,2.103318634731695,3.2097619588673116,5.242633274849505,26.485655475370585,4.41940625468156,3.943956119142124,720,4
339,eth5,White,-1.5603757287282496,0.2249062998627778,0.26430300165433435,0.36500605674576947,2.8400886167027055,0.3102745381243366,0.1558209918801538,69780,4
340,covid_status,No_inf_no_vacc,-3.7864615215361117,-0.24833598009310665,-0.16537181004881857,-0.06325618233531713,5.339398200847208,-0.16981130603032676,0.19776375160341433,49955,0
341,covid_status,No_inf_vacc,-10.919487629327923,-1.665522255441174,-1.261122197713703,-0.9793111267220229,9.782525266921148,-1.3286146637212624,0.7214772620790074,25670,0
342,covid_status,inf_no_vacc,-5.532198947649449,0.7136089914105832,2.365210263505578,4.708328671772033,22.064386209305376,3.080008747791456,4.047332755242842,685,0
343,covid_status,inf_vacc,-10.737328180931508,3.308822319422034,4.449232903586235,5.884941920294077,34.35203572439263,4.799127034377264,2.90352258855368,1070,0
344,covid_status,No_inf_no_vacc,-12.513318743407726,-0.16888857607729732,-0.09237755115143954,-0.03680055107455701,6.49856452608481,-0.08922370528978173,0.29406557832592106,50005,1
345,covid_status,No_inf_vacc,-7.95607417428866,-0.9620992903877049,-0.7403070234507322,-0.5482041605608539,12.752554160300642,-0.7326133922335037,0.5812977333422711,25605,1
346,covid_status,inf_no_vacc,-11.00370979161933,2.5888104943092913,4.770949839316309,6.481514092609286,46.770231202053836,5.037893626214987,4.419123062643072,745,1
347,covid_status,inf_vacc,-12.411588676590473,4.288003488285467,5.387528883290943,6.763036815412343,21.222328685792164,5.734834043401859,2.936796633532858,1030,1
348,covid_status,No_inf_no_vacc,-4.400557342395186,-0.2944334694184363,-0.19151134127750993,-0.03229496564716101,7.26320385045372,-0.157310447957002,0.22744908634355165,49995,2
349,covid_status,No_inf_vacc,-16.115295115211048,-1.4413777742919047,-1.2182788542867637,-0.9323173126392067,19.81349985288922,-1.1492073575644877,0.7023165643098318,25640,2
350,covid_status,inf_no_vacc,-12.615269708586856,1.283759113040287,3.086449250914156,4.573457256664987,33.683508480063175,3.265680304347498,3.944994658896555,720,2
351,covid_status,inf_vacc,-3.8743134137429296,4.376509560205741,5.5483906263858085,6.924889544157486,20.887846381366252,5.843534305440254,2.768253203537049,1030,2
352,covid_status,No_inf_no_vacc,-5.044413695130498,-0.405183879500255,-0.2926556814648211,-0.14355895382352174,5.0524385333061215,-0.2748326036864101,0.269264821890289,49950,3
353,covid_status,No_inf_vacc,-5.768725899178535,-1.276284157501068,-0.9666726341377944,-0.6891933985217474,16.133953861724585,-0.9684595201854381,0.5980980789596523,25720,3
354,covid_status,inf_no_vacc,-9.41536999706179,0.5520296646351925,2.2696778081636877,3.8610689128539524,39.23103589368984,2.4492857131773116,4.236697862900739,650,3
355,covid_status,inf_vacc,-9.948044259122106,3.799851100396481,4.9937992271030085,6.3452873558626735,35.78491539289244,5.441112119475388,3.401122056021908,1060,3
356,covid_status,No_inf_no_vacc,-7.413110653301701,-0.2704757978161797,-0.1980660071084276,-0.09649865810293705,7.085935184899718,-0.1914533558948921,0.2850263375029565,50185,4
357,covid_status,No_inf_vacc,-16.208652442060412,-1.277545626361389,-1.1024001419497653,-0.9174588783131912,7.459507891015383,-1.128079969059725,0.5861414527313203,25480,4
358,covid_status,inf_no_vacc,-9.656957366447896,0.253748947866261,1.8417050795629621,3.062773693241179,25.701837222408503,1.7478740555549916,3.1950821724424996,700,4
359,covid_status,inf_vacc,-12.190861187744886,3.4073203908558933,4.657078642370179,6.32395038983319,28.514715598598123,5.102185582881848,3.286115280390607,1020,4
360,Treatment_time_270_both,None,-1.0461717716977,0.12047517776489258,0.18078255927190184,0.24735372422263027,1.3418624718673526,0.17062889485969407,0.1676583740560838,68185,0
361,Treatment_time_270_both,ivt_mt_over_270mins,-15.11832753226161,-5.328145796055906,1.0261867485195397,4.4367686982546,47.631451027775185,2.568941886925767,13.016044104875155,45,0
362,Treatment_time_270_both,ivt_mt_under_270mins,-11.0786404948961,-4.210611515399068,-1.6948154660873116,1.0487002574279904,22.6848686055094,-0.95707737937618,4.79290057493648,385,0
363,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-2.523936629416421,4.510252207249868,7.2588491385616365,11.225989495385438,36.11693948004861,8.501186626739848,5.8720297920365905,385,0
364,Treatment_time_270_both,only_ivt_over_270mins,-15.396338395029307,-2.8407778154266996,-1.702901029996574,-0.46466465879231694,25.47849961010739,-1.2181512416547962,3.724719785516153,420,0
365,Treatment_time_270_both,only_ivt_under_270mins,-16.098108295444398,-2.3869702005409636,-1.2933554527629165,-0.4909778738603927,16.500084741367026,-1.3842304061136699,1.4557563290510442,7220,0
366,Treatment_time_270_both,only_mt_over_270mins,-9.506095638452098,4.285188589934259,6.889283541953191,10.984852167667123,73.21043077908456,8.477224255523,7.290885645673981,555,0
367,Treatment_time_270_both,only_mt_under_270mins,-8.045276432521641,0.33215539157390594,3.571484543364495,8.44368727808818,33.833383362535386,4.993738856593742,6.68110787566951,190,0
368,Treatment_time_270_both,None,-1.5734625895600767,0.4877999761886895,0.5587663025967777,0.7671435956284404,3.1921280022524297,0.6104230370232266,0.34299160171675874,67970,1
369,Treatment_time_270_both,ivt_mt_over_270mins,-7.6993049985915425,4.162537337606773,7.572656680047512,15.047057151272893,50.97075196318328,10.92699994086149,12.022190421468272,45,1
370,Treatment_time_270_both,ivt_mt_under_270mins,-21.244067448358983,-6.552251484198496,-3.684576941849664,-1.3321809596195817,29.544541044859216,-3.597308636963785,5.333349256427164,385,1
371,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-11.081505575720222,3.0377216101251543,5.537570809666067,8.737699960935862,29.580610173791648,6.511342346323921,5.293194100816459,395,1
372,Treatment_time_270_both,only_ivt_over_270mins,-10.686066441293805,-3.4093613090040162,-2.1241929161082953,-0.7587253422243521,13.922337320838123,-1.6554348659179465,3.338034052314023,415,1
373,Treatment_time_270_both,only_ivt_under_270mins,-14.607462722370402,-2.9272271507815457,-1.9193616672838107,-1.225376537812408,14.878276502527296,-2.152273607066675,1.5157924909402603,7460,1
374,Treatment_time_270_both,only_mt_over_270mins,-8.919018630231731,3.50757946430007,6.55642959370045,10.680270492426352,45.58030885469634,7.732532406937901,6.934900978550487,535,1
375,Treatment_time_270_both,only_mt_under_270mins,-3.5049359285552053,0.839710718053393,3.033379374416545,5.5950900079659185,32.016607709806415,3.8586839003535243,4.672155708784776,185,1
376,Treatment_time_270_both,None,-2.1428205889090894,0.5340163418836892,0.6582822158187628,0.8688882138533518,3.400697003500536,0.6926068734594842,0.38413455792593354,68180,2
377,Treatment_time_270_both,ivt_mt_over_270mins,-7.773462269604206,-3.8251751399086786,1.0314618869125842,6.805620893239975,24.266191183030607,3.0584963761379536,8.489979018690182,35,2
378,Treatment_time_270_both,ivt_mt_under_270mins,-17.338047196157277,-7.815801477394998,-5.673694229237736,-2.4879070032108577,35.208900400577114,-5.154285933175655,5.072675213938187,370,2
379,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-6.980129894483834,3.988415783098899,6.853037200449035,10.681559711932206,45.96023303959519,8.191405351491884,6.63542494938495,390,2
380,Treatment_time_270_both,only_ivt_over_270mins,-13.467874420778825,-2.8494025540351866,-1.1015836012933868,0.9799435800593347,80.51972801625845,-0.37545210012142893,6.875436307060243,415,2
381,Treatment_time_270_both,only_ivt_under_270mins,-10.114217282026075,-3.0864896660577505,-2.1005488993576726,-1.2476541794731748,10.08118430538103,-2.2913444909280503,1.5707846584992882,7310,2
382,Treatment_time_270_both,only_mt_over_270mins,-3.5520412948541344,5.312595332767814,7.53809218654409,10.272506863884628,30.07381794353947,8.323561928396385,4.980375455887799,490,2
383,Treatment_time_270_both,only_mt_under_270mins,-2.2570680847764013,3.62513205088675,7.024549168534577,11.803272331794723,49.890666813421994,9.018506909464973,8.685914906429545,190,2
384,Treatment_time_270_both,None,-1.5512784674204887,0.06537524302490055,0.1261829481041059,0.1984420453477651,1.405376874152571,0.13527121289474012,0.1725841416033855,68125,3
385,Treatment_time_270_both,ivt_mt_over_270mins,-11.672564970552921,-3.670503126569092,0.6543909253925085,3.22052482040599,35.05009032072499,1.8473151568875743,9.190547184830315,30,3
386,Treatment_time_270_both,ivt_mt_under_270mins,-13.864916068017482,-6.064858870171011,-3.8310884415358304,-0.5219813583791256,30.591217856686562,-2.7114684565922884,5.561484759232072,415,3
387,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-8.346365144606679,5.164734892256092,7.802509344825522,10.506200595707632,39.7935957724601,8.38874056341704,5.220964336713991,405,3
388,Treatment_time_270_both,only_ivt_over_270mins,-10.151077270219103,-3.208624696681509,-1.6998875349573792,0.7680598139041104,17.9994624684751,-0.9192097076479486,3.527662450830682,420,3
389,Treatment_time_270_both,only_ivt_under_270mins,-19.67713262019679,-2.601894896887243,-2.106621668515727,-1.0436589822731912,20.93649517275393,-1.8881084835748247,1.310276716556859,7280,3
390,Treatment_time_270_both,only_mt_over_270mins,-4.9448133088089525,4.43466940401122,6.413991922182031,9.685464492636966,48.67873940824531,7.693923610765122,5.647686024453494,520,3
391,Treatment_time_270_both,only_mt_under_270mins,-1.54900315457955,5.8512582829105675,8.442259356193244,12.067537423213944,49.208195771984755,9.809851906654613,6.618637985075578,190,3
392,Treatment_time_270_both,None,-2.15570476308465,0.3795291884429753,0.4533051835326478,0.5824603991676122,2.4377191767096518,0.49210487213985477,0.23679683944408939,68110,4
