,feature name,feature value,min,1q,median,3q,max,mean,sd,n,kfold
23,stroke_severity_arrival,23.0,-173.3602796213515,-146.39801556820282,-137.52509491734207,-123.3973803898471,-54.38222645886243,-132.93980215024928,18.50696188108637,756,0
24,stroke_severity_arrival,24.0,-184.75257061397656,-157.6921660048142,-146.1078073049523,-131.0716846988164,-61.548087186766786,-141.99683468478057,21.198900115987364,701,0
25,stroke_severity_arrival,25.0,-184.42481097595766,-160.35370614577084,-150.77658429303207,-135.87077683931682,-51.97108815147541,-145.80663526918852,19.89259476101446,651,0
26,stroke_severity_arrival,26.0,-195.6601180693973,-168.7670097216009,-158.62176837971435,-145.46299291178119,-73.73734439977444,-155.90293203958626,17.684326125147052,540,0
27,stroke_severity_arrival,27.0,-204.3873006660864,-178.47704045582796,-167.70417143260363,-154.10862789850682,-93.7051809621742,-164.54056264704857,18.841467644826203,430,0
28,stroke_severity_arrival,28.0,-211.3255188897252,-189.5183937056316,-178.38759985203853,-164.4172100236267,-98.35124282456934,-174.98393141122386,19.24026553352785,381,0
29,stroke_severity_arrival,29.0,-235.1311316375993,-190.96043710301163,-180.40266322162003,-167.89665836286846,-103.00960476412438,-178.4909212845388,19.779761972590517,228,0
30,stroke_severity_arrival,30.0,-226.65932919270358,-201.56124060680392,-188.18109031605533,-177.8488718714961,-127.48897868813481,-187.59497257116712,19.493980185577275,199,0
31,stroke_severity_arrival,31.0,-223.88031405105255,-200.3548866376537,-189.34329121797577,-175.52526708314895,-120.2916987875197,-186.28227783990343,19.838330472241044,152,0
32,stroke_severity_arrival,32.0,-225.83957583084702,-205.93854727419094,-196.80230122124777,-182.1738954847306,-125.16136818889994,-192.34346830552326,20.061963554854543,149,0
33,stroke_severity_arrival,33.0,-244.88347454932517,-225.2640797980875,-208.60280104183124,-195.91257831116906,-137.80491299674847,-207.92244026011542,20.85888204764742,98,0
34,stroke_severity_arrival,34.0,-242.01490412345157,-221.2626859427313,-204.79594714059726,-189.1943583009357,-131.69203247449826,-204.02225777612006,20.733619281674926,80,0
35,stroke_severity_arrival,35.0,-253.7704787549097,-211.73857360106894,-200.38519676126074,-186.7562213203963,-127.03928110366687,-198.85082210690828,21.456277371989405,69,0
36,stroke_severity_arrival,36.0,-264.0658500582073,-237.41737985150655,-224.1032517655799,-206.54944973401143,-148.8213451241376,-218.82808731519955,26.008777960363936,44,0
37,stroke_severity_arrival,37.0,-247.94700583168304,-229.97904596934094,-217.68502704632002,-201.08561220964418,-143.7540463056788,-212.24301770183553,25.466655533148337,45,0
38,stroke_severity_arrival,38.0,-245.43474544341677,-224.84160573716275,-213.71676682693885,-195.84866159064694,-156.2170870967349,-209.2820778681245,22.187947712879904,45,0
39,stroke_severity_arrival,39.0,-236.9081653636601,-227.95162018668373,-211.2052867831802,-198.17406066502912,-187.9763421871932,-213.59565067819835,16.57011403105458,19,0
40,stroke_severity_arrival,40.0,-265.6085526225809,-237.2620296735759,-225.47042067646748,-197.4350229790411,-155.44347118017265,-218.16254553222484,26.334576181765467,70,0
41,stroke_severity_arrival,41.0,-245.4681253315136,-221.67390958182744,-214.00173288337885,-190.80895971473132,-165.62933913734742,-208.31376463698209,22.227980908722696,22,0
42,stroke_severity_arrival,42.0,-260.24261600981464,-234.72954955051188,-224.25179387669544,-207.87145834728608,-159.37766319042072,-219.91130437669514,20.066094519543714,99,0
43,age,0-29,-36.60023924780078,27.404660945674404,34.38081646342762,41.99898411975708,129.96078661372886,36.74571031225707,19.158804139194103,331,0
44,age,30-59,-38.33844972931314,28.20638812239398,32.431658940557384,38.13830341681838,113.81034011783078,34.668295538765996,10.199033455338782,11908,0
45,age,60+,-143.7049098466523,-22.138345445627348,-2.7584941446594895,10.434976362884045,70.79329354584218,-7.714272992757202,24.744619301609642,65145,0
46,prior_disability,0.0,-11.197820807890967,15.335099061878864,17.29320095887873,19.009778467211873,40.61595560899004,17.04932986336683,2.9947044716186033,39172,0
47,prior_disability,1.0,-30.3515692831669,4.602765821183566,6.600541621893644,8.344840478617698,42.21239612647332,6.19525763223091,3.2741893101057458,13688,0
48,prior_disability,2.0,-48.80238053058274,-15.106147478520871,-12.446881402358413,-9.765535472631456,14.423490469800308,-12.555496892110108,4.599875156488614,8767,0
49,prior_disability,3.0,-90.69874466150068,-36.477896674487276,-32.73005033051595,-28.427706452279818,-0.0897843861579895,-32.31851501903776,6.435975483859434,9770,0
50,prior_disability,4.0,-95.73943039853125,-56.69007919060066,-47.68753412520979,-39.837448741912375,-1.7218856959976256,-48.107303970826266,11.82060947355199,4800,0
51,prior_disability,5.0,-135.09622567922807,-73.1635213399725,-57.2301917608967,-46.694954517232254,-6.998417541570961,-61.959459180073644,21.70917063548556,1176,0
52,any_afib_diagnosis,0.0,-12.71662529328838,2.6028807632997633,3.1329960624827073,3.8108734099962747,22.906495496034623,3.2448492139494376,1.2295229886370451,58579,0
53,any_afib_diagnosis,1.0,-60.92303012956865,-12.112263697253074,-9.73956167710945,-7.175171723018866,28.451537213558332,-9.714110685083488,4.155236322325133,18806,0
54,diabetes,0.0,-8.409161468818784,2.1855473957955835,2.726901167826727,3.439921116135083,20.07200918233022,2.9682737472661125,1.5218848052231713,59627,0
55,diabetes,1.0,-46.638276938637716,-7.545033255252056,-5.757215738203376,-4.389488017917611,37.3578200538829,-6.295582256418115,3.7296630648565583,17758,0
56,precise_onset_known,0.0,-16.933074801014737,-1.873377019884065,-1.285637889020145,-0.814756476636976,12.083348522689194,-1.398345466602689,1.0860637667179442,52532,0
57,precise_onset_known,1.0,-37.9163602711726,3.701907223993912,5.114585633277893,6.6235911496542395,28.70038678727113,5.252744835112694,3.0925575882469376,24853,0
58,IMD_2019_QUINTILES,1.0,-29.936669557024725,-3.226126491641626,-1.7547624147241003,-0.11327918885857799,53.61052962064743,-1.5619521585775207,3.578014189083552,15654,0
59,IMD_2019_QUINTILES,2.0,-30.68901077685412,-2.36003628637176,-1.346965237618424,-0.44543306865729393,21.530496748345904,-1.4154771996196325,2.3559684527266556,15342,0
60,IMD_2019_QUINTILES,3.0,-24.248034943635574,0.28239130666013806,1.0578384402999654,2.0136756297957614,29.189991827551275,1.1754833408194858,1.8596650666090175,15984,0
61,IMD_2019_QUINTILES,4.0,-26.569429578492418,-0.4409096447570482,0.251646795370616,1.0150364037323742,27.297886588152032,0.15410078007377465,1.901339957994336,15576,0
62,IMD_2019_QUINTILES,5.0,-52.304947978723796,0.2380046931654215,1.655673648621887,2.9398291105381213,27.282510550627485,1.4357120985846143,2.9971862867547254,14829,0
63,stroke_severity_arrival,0.0,-41.35465597038623,40.17972118548583,44.372554555097594,47.942336586948954,67.06069901112467,43.603614662003,6.196194269786444,7263,1
64,stroke_severity_arrival,1.0,8.488067022468895,55.839303388515255,61.899415096961896,65.79102289722185,84.73082859515911,60.82687110373757,6.622426010874916,7652,1
65,stroke_severity_arrival,2.0,-12.232194521306083,50.655113366767765,56.070806623301465,59.3660606086778,77.76614643617067,54.94068719252371,6.057477365333877,9730,1
66,stroke_severity_arrival,3.0,-13.35340116736479,40.359830342736096,43.930160314224196,46.67170267382637,63.732883756989615,43.22400143068833,5.416071990857818,8188,1
67,stroke_severity_arrival,4.0,6.930731121734716,43.33670710607432,47.157500232001766,49.28067478800658,66.6770062715467,46.048159677159944,4.8356510171988285,6502,1
68,stroke_severity_arrival,5.0,11.117672238312661,36.71707397199236,39.761789160715416,41.873518860517066,65.3721774498932,39.19807717639105,3.894628179074211,5163,1
69,stroke_severity_arrival,6.0,6.193405300974846,30.47827422147617,32.898540098955856,35.286874524875316,58.91638700229116,32.687142061877815,3.8229395542490714,4323,1
70,stroke_severity_arrival,7.0,-30.890418382631616,18.79889703423716,20.862388859884813,23.29480314604938,62.2512557980977,20.993351769049426,4.742278959597981,3177,1
71,stroke_severity_arrival,8.0,-27.40104339422658,9.910231778579764,12.315254641757347,14.716603329754435,50.056512656155974,12.376951819796343,4.6419281488935535,2676,1
72,stroke_severity_arrival,9.0,-66.73425401652231,0.4190260836685775,3.2871083301212636,6.664434917827602,50.23238689946011,3.6409848874916197,6.0929668224606806,2140,1
73,stroke_severity_arrival,10.0,-68.83130674982444,-10.102240156661718,-5.88299501972273,-1.777385700228624,52.8874971937947,-5.856933646797899,7.373534876361156,1869,1
74,stroke_severity_arrival,11.0,-42.918553883610294,-20.444256311391946,-14.69610197368078,-8.716927204555832,62.70688722182065,-13.637760561991854,9.32811790243317,1631,1
75,stroke_severity_arrival,12.0,-62.581165688429024,-28.763274063586724,-23.00541298873257,-16.104578061252834,47.026682824185116,-21.711594310488096,10.677484061686508,1474,1
76,stroke_severity_arrival,13.0,-76.12768169062213,-42.69081968629267,-37.19492550433613,-28.740677158054897,19.138326433901675,-34.84756036704869,11.531427816526305,1303,1
77,stroke_severity_arrival,14.0,-110.12942704165121,-58.03534055342316,-51.676547864440366,-42.60787048136582,11.573781875977293,-49.36413236928698,12.676879392696444,1256,1
78,stroke_severity_arrival,15.0,-92.13584178528282,-64.40571502031875,-59.43820785854244,-51.581063578594474,4.050895204003901,-56.80143343701873,11.765189170576521,1186,1
79,stroke_severity_arrival,16.0,-105.62188731696456,-73.97129108437338,-65.76627387371846,-54.9973234476475,19.87531943797134,-63.09830975559811,15.048013062910227,1126,1
80,stroke_severity_arrival,17.0,-106.25374520972372,-86.45903206608025,-76.90295871054288,-63.53460778868059,14.638436310067773,-73.68378940661331,16.532883949874854,1108,1
81,stroke_severity_arrival,18.0,-155.048011436658,-96.83606713408838,-88.13172427100362,-77.38863737481064,6.977121803835034,-84.91602309822778,16.216999907412713,1040,1
82,stroke_severity_arrival,19.0,-130.32219876404852,-103.75182699238474,-96.34951711341273,-85.21793404923054,-16.77619950483553,-92.6714221572444,15.912902466148738,1082,1
83,stroke_severity_arrival,20.0,-133.11864251801745,-112.67359834614908,-104.4020787650533,-92.32926784573588,-37.701394330943,-101.0625645347262,15.832814252857128,983,1
84,stroke_severity_arrival,21.0,-145.604096495416,-121.42623676032818,-111.06690505221951,-99.63571288739564,-9.99608521187678,-108.13792687321352,18.76357250392816,938,1
85,stroke_severity_arrival,22.0,-154.83724973027594,-131.03441627952037,-123.15098230394534,-110.5195581398299,-4.517535291211679,-118.78776954131355,17.56217021751396,835,1
86,stroke_severity_arrival,23.0,-158.57382471445948,-135.02922115460038,-127.7773914761003,-117.00819267059677,-26.77616298172623,-123.68967051946022,16.32171311094425,825,1
87,stroke_severity_arrival,24.0,-172.922237648312,-149.37894051545766,-136.63893289958594,-124.61387476717587,-66.24719441263005,-134.22391590638273,19.211981352935243,644,1
88,stroke_severity_arrival,25.0,-179.5473029855266,-150.3802299445914,-140.56858006172814,-128.00018811646618,-46.11447683639825,-136.59241318769438,19.348354082301007,603,1
89,stroke_severity_arrival,26.0,-176.91070003645495,-155.5365790771716,-146.850851255632,-135.72800488523205,-81.61046243916266,-144.20379740905565,16.366567735137945,512,1
90,stroke_severity_arrival,27.0,-184.4415169950202,-165.98713627060408,-155.8832222424075,-145.33780887903413,-72.85288317799568,-153.6450739696874,16.644756176823126,412,1
91,stroke_severity_arrival,28.0,-195.19768841915763,-173.632026953788,-161.95597700746265,-149.19667893680278,-72.51127618255094,-159.9585520035383,18.628944832032825,364,1
92,stroke_severity_arrival,29.0,-201.87835885119625,-178.06303806522396,-167.24124035884626,-152.39721691208428,-108.44191216997802,-164.98841526504972,17.941858992326203,263,1
93,stroke_severity_arrival,30.0,-217.54515065189452,-184.25325715181185,-171.88565444569338,-155.67171392259652,-66.46952826631954,-168.77551261249187,21.21834682546949,232,1
94,stroke_severity_arrival,31.0,-207.77560286508174,-186.5724998197984,-172.80639971480707,-163.4468703239085,-113.90819397054612,-172.7773553448455,18.808147884565617,134,1
95,stroke_severity_arrival,32.0,-214.22581733956932,-195.47185188072734,-183.31551550413482,-164.16576865491226,-31.11090337525122,-178.37575132854045,24.041970650131006,141,1
96,stroke_severity_arrival,33.0,-222.63762400809676,-201.8115982096456,-189.86728311969898,-175.700041498075,-114.14516480398365,-187.52365730538062,19.520524702948837,95,1
97,stroke_severity_arrival,34.0,-237.97217206640636,-214.04425864555176,-199.97461807489861,-181.30203740151018,-159.68856286829106,-198.1638552742344,19.09064198361855,82,1
98,stroke_severity_arrival,35.0,-220.72422942356206,-205.41222656147553,-189.56271109588445,-175.03880800195736,-112.27408253215253,-187.03630407257995,22.591298089462725,63,1
99,stroke_severity_arrival,36.0,-260.85030749742407,-214.87611819370883,-204.659463984007,-182.15925241053571,-135.86800412398762,-200.5168801782915,23.06302792294249,53,1
100,stroke_severity_arrival,37.0,-226.23915936850943,-214.67762879887596,-201.6982887401711,-178.37744069789304,-120.36643808533205,-195.0999141853154,24.05757125800414,57,1
101,stroke_severity_arrival,38.0,-229.29690242965705,-213.17060510257318,-203.32225687796716,-192.30790951372592,-146.27917047888042,-201.2321222500267,17.77930623330451,54,1
102,stroke_severity_arrival,39.0,-231.92640575238735,-218.94417369903064,-202.78460547380732,-184.41401127211168,-82.89289296102244,-197.11168525966855,29.09582043069934,28,1
103,stroke_severity_arrival,40.0,-260.84734351108784,-236.7136420239229,-225.30618326850237,-205.73795172048733,-168.73782343384343,-220.63175430062992,21.95781061292583,67,1
